College Name,Overall_Performance_Score,Placement_Rate,Avg_Doc_DSS,Fund_Utilization,Infrastructure_Quality
Pt Ram Adhar J Tiwari College Of Polytechnic,67.40896965251345,74.46256129102828,72.6049950187978,78.7183132844232,20.0
Vivekanandha Institute Of Engineering And Technology For Women,67.37703904810719,74.50153412117291,69.2867801526173,74.8591159235005,20.0
Pragyan Research Institute Of Diploma Engineering,67.35067971840839,46.83397614409864,52.65471585442248,66.81232381403524,76.36363636363636
Saint Joseph College For Technical Education,67.33366109676919,79.55204700025192,63.25565262160337,81.5990143714591,20.0
Sarvepalli Radhakrishnan University,67.33038744498526,79.59449522572652,60.353515705711125,78.06997152884541,20.0
Doaba Faculty Of Engineering And Technology,67.32831308052795,66.7784612588419,79.49257541171514,84.93413970052922,20.0
Chandy Polytechnic College,67.32701722616169,65.58211072840108,83.78906863467213,77.27905090205869,20.0
Bvvs Sr Vastrad Rural Polytechnic,67.32657422434139,75.11904402303453,73.2447838699216,78.52210809808919,20.0
Scms School Of Engineering And Technology,67.32497412845797,74.21225819031955,70.89942436968222,80.50837495911861,20.0
Aarushi Group Of Institutions,67.31958426734842,75.22697332857652,67.05245813045303,75.86637431147005,20.0
Ponnaiyah Ramajayam College Of Engineering And Technology,67.3093672115445,67.38556532510543,73.31889438473215,84.88353557770029,20.0
Pragati College Of Engineering And Management,67.30762727474225,79.77690310701311,72.11732318057878,70.06012658318053,20.0
Veerappa Nisty Engineering College,67.30289167493012,78.68025185487957,65.52370576008045,76.79237859975586,20.0
Vnr Vignana Jyothi Institute Of Engineering And Technology,67.29793410790663,79.61472233311062,66.50748071153768,80.85176661781003,20.0
Apex Group Of Institutions,67.29180166397943,79.09665190105463,81.39673937455997,56.74677535999906,20.0
Tirupati College Of Engineering,67.27730907086581,77.6176438333259,80.35102438666283,68.0574610741846,20.0
Rimt University,67.27236457833351,73.32975944461583,71.7288391278426,84.21163696062206,20.0
Maharana Pratap University Of Agriculture And Technology,67.2575565624184,78.77469905389569,77.39062706937702,79.38924236325354,20.0
Sardar Patel College Of Technology,67.23451498125378,75.87805918592466,74.0810443522428,69.08247707491762,20.0
Nizam Institute Of Engineering And Technology,67.22789133132484,72.37489401407787,68.87461055393887,76.88440566627952,20.0
Nandha Polytechnic College,67.2272647598163,70.40744172029373,84.485475341288,69.74428396545733,20.0
Bal Krishna Institute Of Technology,67.22318893007056,65.36955747552841,76.53943316601658,79.87770731589362,20.0
Academy Of Scientific And Innovative Research Chennai,67.22077673003079,74.20443129921448,61.54014632637559,83.96005445523136,20.0
Shree Ramchandra College Of Engineering,67.21971004902065,76.1362099406055,69.9344274827217,75.96862537636908,20.0
Vidyasagar Institute Of Technology,67.21657695479385,65.72085041078103,77.2950803527873,77.7173646119836,20.0
Government Girl'S Polytechnic,67.1900088353315,68.12277800674579,78.35423723328313,78.18977924658954,20.0
Pandian Saraswathi Yadav Engineering College,67.18870500760433,73.01607169656553,70.16630508979398,78.95345990572093,20.0
St Joseph Polytechnic College,67.1879321608475,70.08503840423349,77.02316752497471,72.8808301658643,20.0
Shree Institute Of Technical Education,67.18571961823112,73.00988093331046,68.80179537205024,77.666658294856,20.0
Christ Institute Of Technology,67.17155059713278,77.79692886976724,81.82692750182261,53.76372101105068,20.0
Jdt Islam Polytechnic College,67.17030787465681,70.45882512211091,77.44245406393759,83.72590448744312,20.0
Sahyadri Valley College Of Engineering And Technology,67.14888692610916,69.11061849283391,74.19960874890629,78.3992132112723,20.0
Abmsp'S Anantrao Pawar College Of Engineering And Research,67.14788044294521,71.92492234624282,71.79163184904259,84.53858169794614,20.0
Pa College Of Engineering And Technology,67.13445359775906,76.6377003686678,72.3316683219615,74.81987036990358,20.0
Central University Of Rajasthan,67.1322843027876,63.3790558462816,81.99418896053119,84.75495968413159,20.0
Ellenki Institute Of Engineering And Technology,67.12785884561599,72.31417941806467,78.49212914746698,67.58972522050237,20.0
Vidya Rattan Polytechnic,67.12593725008725,64.82524993822011,79.4078317439516,80.167701272903,20.0
St Joseph College Of Engineering,67.11288095623269,78.44394534276998,69.56540792851425,72.68408972977194,20.0
Gk Bharad Institute Of Engineering,67.10366671885373,69.28757989542578,66.34776227800522,84.21653818203156,20.0
Kings Engineering College,67.09705918472994,64.15754305072915,80.52550494719037,80.7504828840639,20.0
Devraj Group'S Technical Campus,67.09701335959444,78.03101248137924,81.46032910980216,57.3317234656887,20.0
Jyothy Institute Of Technology,67.09050131649322,79.28405548348559,66.88284410733442,75.85605880155579,20.0
Surya School Of Planning And Engineering Management,67.08442217188325,76.66713131158312,71.26161503633939,76.68235582504418,20.0
Synergy Institute Of Technology,67.07978880143565,67.85347225425284,82.50376423319281,76.76569922069199,20.0
Rawal Institute Of Engineering And Technology,67.07271348727798,77.62129092224102,65.31903746944917,76.15856855353276,20.0
Shri Krishan Institute Of Engineering And Technology,67.06381008022456,72.7625700956174,65.67022080827618,84.80304485332199,20.0
Kk Wagh Women'S Polytechnic,67.06179525583424,73.10657434540937,84.56816215681995,79.18210893044791,20.0
Scient Institute Of Technology,67.04017316844251,73.06404950462763,66.81570024263743,81.51380084316101,20.0
Thadomal Shahani Engineering College,67.03614650468045,77.17742689818859,76.28447731766249,70.4487903935003,20.0
Vet Bvl Polytechnic,67.01534988134568,74.63866882585239,76.83666057841297,72.8896573227711,20.0
Ravindra College Of Engineering For Women,67.01508005431457,77.00794503558585,78.14833370416997,66.00779326711987,20.0
Vignan Institute Of Technology And Science,67.01387190496328,66.23680430980384,79.33507414461567,82.33539135766841,20.0
Syed Hashim College Of Science And Technology,66.98936057081774,75.49407910752193,70.18353605173748,73.15932949206766,20.0
Shree Hari Polytechnic Institute,66.98855757662557,60.05647135891684,83.17813905676925,80.98467209620927,20.0
Jagannath Institute For Technology And Management,66.97419170705844,67.06782849228266,72.33986753126105,83.41729607379267,20.0
Haralaiah Polytechnic,66.96290352571867,71.41704834456722,73.82679624462628,76.1774368265663,20.0
Saraswathi Velu College Of Engineering,66.96141931416777,66.67529585167736,73.35238470293609,78.72187955115861,20.0
Vidyalankar Institute Of Technology,66.95726804160753,79.95606905953537,70.48280994922031,78.10932910481296,20.0
Royal Institute Of Technology And Science,66.94028504017638,66.28515405584525,80.89771721967354,69.7157723657735,20.0
Vel Tech Rangarajan Dr Sagunthala R And D Institute Of Science And Technology,66.93591102887794,71.4480231251909,74.21712271282068,80.90977894921446,20.0
Berhampur School Of Engineering And Technology,66.9310010833413,75.00951762251854,71.70273939947883,79.06864013358746,20.0
Vaagdevi Engineering College,66.92050666099003,72.2802199654727,82.60882028605768,67.2043929238346,20.0
Balaji Institute Of Technology And Science,66.91836811896646,62.46121888667582,83.87807330423844,77.50483065679184,20.0
Visvesvaraya Technological University,66.91818395864368,79.77679409008783,59.301171643802206,74.3403402518124,20.0
Keonjhar School Of Engineering,66.91751164410768,70.58448947917806,77.36317842269193,71.95750256431046,20.0
Vedang Institute Of Technology,66.91343515525435,64.65190214238581,79.82059142558634,79.8405661618948,20.0
Andhra University College Of Engineering,66.89643324504372,75.1623450255527,76.16061866264428,64.4266059735291,20.0
Mount Zion College Of Engineering And Technology,66.89624605439246,63.00796593419277,84.22582666235957,82.30217198341424,20.0
Hasvita Institute Of Management And Technology,66.88911534073702,79.42251385474209,58.02931816507173,80.33230310839582,20.0
Dr Dy Patil Institute Of Engineering Management And Research,66.87306472369913,79.55570919221272,72.14429327102346,77.83693472899839,20.0
Union Christian Polytechnic College,66.87260513329954,73.48768339606754,73.30938766610788,75.95270074477878,20.0
Atharva College Of Engineering,66.86848614702357,78.39540014188245,82.01081311988938,59.84811384879118,20.0
Ramrao Adik Institute Of Technology,66.86561018509019,66.18433643896638,82.64724442109488,80.57712279466527,20.0
Adarsh Institute Of Technology,66.86253128187519,77.71761905377961,68.928383953187,76.54985317586974,20.0
Dr Apj Abdul Kalam Institute Of Technology,66.82808249384934,61.731750879832994,81.82682421957313,74.38210774573675,20.0
Asiatic Institute Of Science And Technology,66.82430660790449,79.46165760366048,80.51515375513074,65.55154802841695,20.0
Koustuv Institute Of Self Domain,66.81986483675634,63.184879043710296,75.16694581775948,83.29306410653716,20.0
National Sugar Institute,66.81427952792691,44.410104176109,84.23212511125283,52.36313475895378,65.3012048192771
Annai Vailankanni College Of Engineering,66.80729226653966,75.80451120108887,70.79183788755608,67.89341618402234,20.0
Maharana Pratap College Of Technology And Management,66.80413573947602,66.83139351134443,79.09742260842512,84.55152510587207,20.0
Maratha Mandal Engineering College,66.78918499923606,79.00337041440369,70.220429594555,70.92467280779059,20.0
Slbs Engineering College,66.77918927668179,68.29300642488376,79.71778192791946,67.32527694191474,20.0
Teerthanker Mahaveer University,66.77901574791976,77.4398692073135,81.9793647608971,63.037620175863225,20.0
Cochin College Of Engineering And Technology,66.7531957310854,59.736253222447246,82.49888025767378,84.15705369740738,20.0
Bhimavaram Institute Of Engineering And Technology,66.75248800728069,59.83271611203946,81.18520717815571,84.72693728856714,20.0
Sri Nandhanam Polytechnic College,66.74598101316201,56.57461671859286,82.95711758459674,82.03901874362626,20.0
Annie Institute Of Technology And Research Centre,66.72296080227403,62.34018415792619,79.64703885923268,80.67370673702533,20.0
Patel College Of Science And Technology,66.72048737001106,69.2326602030845,82.36313801290159,66.34355148593427,20.0
Azad Institute Of Engineering And Technology,66.71740735503181,78.51617925687893,59.96047192939123,83.72887478664606,20.0
International Institute Of Engineering And Technology,66.66676629099852,98.55725860337311,90.88388348121688,90.4469238685034,20.0
Sri Venkateswaraa College Of Technology,66.65105676735561,70.38234202797362,82.89240914761984,59.25581029772917,20.0
Visakha Technical Campus Varaha Lakshmi Narasimha Swamy Educational Trust Group Of Institutions,66.63710403292266,75.90004519823296,66.78610403272853,71.97995425959952,20.0
Dvr College Of Engineering And Technology,66.6332324803149,69.78737269190452,80.9349755143565,64.02823945126049,20.0
St Xavier'S Technical Institute,66.62656167779262,66.4950749814674,80.3483393025287,73.54109525070874,20.0
Gwalior Institute Of Information Technology,66.62377180602412,72.61479036184028,64.16929596533245,82.51921126109487,20.0
Swetha Institute Of Technology And Science,66.61717459022758,76.51817432878298,69.86241172647168,66.29611303613615,20.0
Jain Polytechnic,66.59893257227458,71.53709205388171,76.2576473687287,77.38383019668575,20.0
Smt Rajshree Mulak College Of Engineering For Women,66.59771808130006,78.24811931610844,84.23040319982384,54.85135233602277,20.0
Eternal University,66.5941302466847,76.07045213318193,80.47786668213305,59.80139609123848,20.0
Kishanganj College Of Engineering And Technology,66.58821354535735,59.91559600369745,79.95484400180588,80.68044449536248,20.0
Akrg College Of Engineering And Technology,66.58414523535532,66.0381530253899,79.60146828192899,72.7031229208907,20.0
Saraswati College Of Engineering,66.576279481173,78.7464092922508,79.9497397641706,60.974852031439646,20.0
Capital Engineering College,66.57192994435316,67.9189560120931,80.8904833537058,74.8297642730606,20.0
Adarsha College Of Engineering,66.56975420331848,78.65820171149389,75.15191082644657,62.94867523301632,20.0
Bcm Polytechnic,66.56585636019791,76.79283644882497,76.15494636177799,70.64842690828088,20.0
Vidya Memorial Institute Of Technology,66.5537655868058,64.41273786353315,79.11757680964371,84.26452247737585,20.0
Neelkanth Institute Of Engineering And Technology,66.55186950075247,78.04753434668542,83.70046360544629,53.83171053979999,20.0
Neelam College Of Engineering And Technology,66.52147786507054,75.60031880015711,67.61342253978147,70.65024790991154,20.0
Shri Andal Alagar College Of Engineering,66.51264780668693,74.894108410532,67.38140292579268,72.79905108503362,20.0
Jyothi Engineering College,66.50900254068108,79.19993353996526,76.54016012280326,60.84988571749892,20.0
Harcourt Butler Technical University,66.5043510645878,68.06783836364254,75.92858869119928,77.81425246972265,20.0
Dhaneswar Rath Institute Of Engineering And Management Studies,66.50236797906214,75.991021596712,62.56766423746818,79.56446317320163,20.0
Sanjeevan Engineering And Technology Institute,66.47976090964987,77.37518395364432,76.14120388243938,63.13896474751196,20.0
Padmabhooshan Vasantraodada Patil Institute Of Technology,66.47265581468116,62.81762029868729,77.06219503554124,81.10258773438052,20.0
Adani Institute Of Infrastructure Engineering,66.46906070194419,78.47466315428028,82.48428236015036,64.50507109044183,20.0
Rp Educational Trust Group Of Institutions,66.46740259281806,77.7513818272985,76.4566818756124,53.99937723083827,20.0
Lord Krishna Polytechnic Institute,66.46556125120239,73.30497517082173,76.37526760102439,60.0117595886138,20.0
