College Name,DSS,High_Compliance_Risk,Missing_Docs,Placement_Rate
Techno Global University,43.72098839355248,1,0,59.63604962052218
Rayat-Bahra Royal Institute Of Management And Technology,43.73122629548304,1,0,64.45154468206825
Avc College Of Engineering,43.745550554588576,1,0,44.10417636747311
Vmr Polytechnic,43.78189760628105,1,1,52.895569428403775
Giani Zail Singh Campus College Of Engineering And Technology,43.78225907613207,1,0,71.39446990616918
Ghubaya College Of Engineering And Technology,43.7845936085524,1,0,52.59014912749298
Dr Radhakrishnan Polytechnic College,43.78697257009656,1,0,43.88615591053448
Ambal Professional Group Of Institutions,43.79640281720896,1,0,45.370827610529
Ajay Kumar Garg Engineering College,43.81465590710693,1,1,62.02520851648991
Vj Shinde College Of Engineering,43.81580198039112,1,0,70.892393358246
Naraina Vidya Peeth Engineering And Management Institute,43.82693763531875,1,0,46.78337764328132
Jawaharlal Nehru University,43.85237912151925,1,2,72.15658895315659
Cms College Of Engineering And Technology,43.85945409471293,1,0,53.12861018319953
Aryabhatta Knowledge University,43.86196913719411,1,0,78.9859091689348
Col Ds Raju Polytechnic,43.873566347914746,1,0,49.79178317073081
Sagar Institute Of Research Technology And Science,43.88526040921175,1,0,68.41573777501931
Radha Govind Institute Of Technology And Management,43.887149496979255,1,0,48.22369245291902
Shri Ramswaroop Memorial University,43.89148602974708,1,0,54.678390040348496
Baselios Mathews Ii College Of Engineering,43.90719241076426,1,1,55.515939542700174
Geetanjali Institute Of Technical Studies,43.92498317360394,1,1,66.41080999434296
Dayananda Sagar Institute Of Technology,43.92807219338704,1,0,65.67066986149808
Jamia Hamdard,43.93543988698512,1,0,44.54168489193668
Bh Gardi College Of Engineering And Technology,43.94093272676346,1,0,52.256544101260126
Pa Polytechnic College,43.952817194996925,1,0,62.21233423461405
Rajdhani Institute Of Technology And Management,43.95621442149978,1,0,78.28134793545466
Dev Bhoomi Institute Of Technology And Engineering,43.99608505686479,1,1,49.62920394952522
Government Polytechnic For Girls,44.0016351370339,1,2,42.78624511964558
Rewa Institute Of Technology,44.00630849473944,1,0,59.893969958592834
Black Diamond College Of Engineering And Technology,44.011462121808464,1,2,46.945255917623136
Disha Institute Of Management And Technology,44.01504503113644,1,1,69.23996199030795
Shri Kj Polytechnic,44.01902488537133,1,1,50.8870640843104
Arun Muchhala Engineering College,44.02430122126635,1,0,47.01448279308672
Ganga Institute Of Architecture And Town Planning,44.03046841712541,1,0,45.150329862230464
Panchwati Institute Of Engineering And Technology,44.04471527414516,1,0,53.77826235331163
Sunrise Group Of Institutions,44.054474051482096,1,0,40.39685220841164
Siliguri Government Polytechnic,44.07298427615096,1,2,41.32511214985933
Gandhi Institute For Technological Advancement,44.078551766516085,1,0,52.15078879813864
Shree Nm Gopani Polytechnic Institute,44.09365635266658,1,0,59.40646019120576
Sunrise University,44.10344535898059,1,0,73.63550557287196
Smt Maherbanu College Of Science And Commerce,44.10510054653568,1,0,44.372254895922026
Fit Engineering College,44.12503200126559,1,1,60.0411602646072
Kl Nagaswamy Memorial Polytechnic College,44.133776704686014,1,1,48.18427211034165
Sai Institute Of Engineering And Technology,44.13648825878436,1,0,60.45812610773785
Heritage Institute Of Technology,44.14572892910807,1,0,54.47554226970972
Kc Polytechnic,44.15323028539415,1,2,66.54029073746027
Sb Patil College Of Engineering,44.16546194079508,1,0,46.17938998078345
Aryabhatta College Of Engineering And Technology,44.16718847708794,1,0,68.02595584294349
Cvr College Of Engineering,44.1732482279352,1,1,63.64320769588902
Jagan'S College Of Engineering And Technology,44.17457903854682,1,1,53.18633262498426
Sri Krishnadevaraya Engineering College,44.19494839636707,1,1,68.50485249691924
Kamla Nehru Mahavidyalaya,44.20319273913544,1,0,41.160639993795705
Jecrc University,44.22138217242259,1,1,73.68650498966926
Sri Krishna Engineering College,44.22591806245975,1,0,45.478148438899815
Ss College Of Engineering,44.23062440479713,1,0,79.61510961806894
Delhi Institute Of Technology And Management,44.24811021076356,1,0,71.40197935185415
Met Engineering College,44.25066410007327,1,0,79.16569603414675
Hooghly Institute Of Technology,44.26721327322719,1,0,42.5093023012484
Maulana Azad College Of Engineering And Technology,44.30988698153735,1,1,59.58511257109828
International Maritime Institute,44.30995199558857,1,1,48.26923540610181
Mysuru Royal Institute Of Technology,44.32401301726034,1,2,65.43833949920986
Priyadarshini Polytechnic College,44.32415814062995,1,0,65.57379617132699
Aanm And Vvrsr Polytechnic,44.32462397568793,1,0,44.71610921811265
Gokul Group Of Institutions,44.33828393938296,1,0,41.7430332392848
Nims University,44.3386948320477,1,0,56.477498334782624
Siddhartha Educational Academy Group Of Institutions,44.33996795931353,1,1,60.15865433316989
Utkalmani Gopabandhu Institute Of Engineering,44.34309067132563,1,0,44.71496442499791
Bishamber Sahai Diploma Engineering College,44.367968088418,1,0,59.365263389643616
St Mary'S Technical Campus,44.38350331242307,1,0,59.97995876645724
Prof Ram Meghe College Of Engineering And Management,44.38915430616194,1,1,53.42860786585717
Mvr College Of Engineering And Technology,44.39598786753564,1,0,59.72837514624189
Kct Engineering College,44.40499214610868,1,0,77.64961298579607
Indic Institute Of Design And Research,44.41505453136979,1,0,60.9571602145254
Ks Polytechnic,44.41632905108955,1,2,63.097753368907945
Annai Veilankanni S College Of Engineering,44.42009933275951,1,1,65.78044899430616
Rajiv Gandhi Recs Polytechnic,44.42432823755588,1,0,60.42914204140726
Hyderabad Institute Of Technology And Management,44.43118194321674,1,0,55.13247119565705
Synergy Institute Of Engineering And Technology,44.43198128895244,1,2,75.66310850468155
Audisankara College Of Engineering For Women,44.44013639168832,1,1,70.38652431227632
Chettinad College Of Engineering And Technology,44.44049058558746,1,2,50.81631910351412
Baba Banda Singh Bahadur Engineering College,44.44356772788318,1,0,43.57721663495193
Lovely Professional University,44.447862490222334,1,0,57.91508453748831
Sri Indu College Of Engineering And Technology,44.45468004800597,1,0,67.02525657063326
St John'S Polytechnic,44.45768812735752,1,0,60.01347400449506
Rh Sapat College Of Engineering,44.45952042273856,1,1,61.4776670841508
Radhakrishna Institute Of Technology And Engineering,44.47052961363224,1,0,78.33808288430815
Kmg Polytechnic College,44.476168310829365,1,0,66.6139206358828
Psna College Of Engineering And Technology,44.47638876519106,1,0,49.52593274797088
Rishiraj Institute Of Technology,44.48397456523804,1,1,70.38335130696817
Excel College Of Engineering And Technology,44.48566363800215,1,0,50.07407553726127
Indraprastha Institute Of Management And Technology,44.49688483613394,1,1,56.546250085002
Malwa Institute Of Technology,44.49993735307364,1,0,61.64483097217769
Sir Issac Newton Polytechnic College,44.50201227804956,1,0,78.47355376089408
National Centre For Aquatic Animal Health,44.50405352684449,1,1,57.61770187218912
Ims Engineering College,44.50650548811683,1,2,41.95528536913698
Global College Of Technology,44.51175209399922,1,0,48.997585872708456
Bansal Institute Of Engineering And Technology,44.519943833521324,1,0,76.88187147290813
Sri Varalakshmi Polytechnic,44.523396127729725,1,0,40.45543480688853
Ramgovind Polytechnic Institute,44.53337500705437,1,0,60.90083965752184
Jct College Of Engineering And Technology,44.53446909983223,1,1,48.88284351816538
Karavali Institute Of Technology,44.539366488816135,1,1,45.12628246587993
Sai Spurthi Institute Of Technology,44.540274429904905,1,0,49.81362173968702
St Aloysius Institute Of Technology,44.55206875434598,1,0,66.10853248839024
Udaya School Of Engineering,44.55384406059422,1,0,59.494804188356426
Matsyodari Shikshan Sanstha'S College Of Engineering And Technology,44.58996483060714,1,0,58.280887850837104
North West Institute Of Engineering And Technology,44.59304196986415,1,1,57.95908423390716
Pvkk Institute Of Technology,44.61503423969988,1,0,51.75038175186252
Kothiwal Institute Of Technology And Professional Studies,44.622764093320505,1,0,46.08707854953205
Knowledge Institute Of Technology,44.63904877172162,1,2,68.71638439269162
Abhinav Hi-Tech College Of Engineering,44.64042067058,1,2,68.35568120896906
Bharat Institute Of Technology,44.64452102548926,1,2,70.49306845518574
Mit School Of Engineering,44.64999996857421,1,1,52.76727180464199
Trinity Institute Of Technology And Research,44.66081987760775,1,0,51.99459661419044
Sri Ragavendra Polytechnic College,44.68274011682771,1,0,77.97081842525023
Bharathidasan University,44.68564310746915,1,0,44.35653022384733
Rp Sharma Institute Of Technology,44.68847355836725,1,1,76.31463257610827
Indur Institute Of Engineering And Technology,44.70425326077528,1,1,73.63506137441635
Kvt Polytechnic,44.70938085502829,1,1,58.49695172802846
Assam Textile Institute,44.75014634775505,1,1,42.510829747293705
Velammal Institute Of Technology,44.7606016973044,1,2,45.24553017361959
Islamiah Institute Of Technology,44.7741989966493,1,0,64.51500092216017
Bharati Vidyapeeth Institute Of Technology Polytechnic,44.781432200382696,1,0,78.65918605385514
Eit Polytechnic College,44.78156026770011,1,0,72.53440079360396
Thiruvalluvar College Of Engineering And Technology,44.81760700393461,1,0,44.81821412235046
Subas Institute Of Technology,44.82129788278648,1,0,64.79042527738895
Azad Polytechnic College,44.84151971801274,1,0,51.1032418024793
Immanuel Araser Jj College Of Engineering,44.86259505800335,1,0,53.35290419333516
Renganayagi Varatharaj College Of Engineering,44.86512815723605,1,1,78.00211229567356
Lala Lajpat Rai Institute Of Engineering And Technology,44.87499066636831,1,0,76.40794974368161
Kakatiya Institute Of Technology And Science,44.91560990289715,1,0,58.27996184091006
Anand College Of Architecture,44.91969482925205,1,0,41.01371779386585
Andhra Polytechnic College,44.92538281158159,1,0,75.08671365994019
Bakhshi Polytechnic,44.93601037341704,1,0,58.87431839996022
Mahatma Gandhi Mission College Of Engineering And Technology,44.944258766273656,1,0,58.80266208406107
Dr Subhash Technical Campus,44.97102654040641,1,1,59.817851809200064
Vivekananda Institute Of Technology,44.975196894350354,1,0,70.79021851308504
Alwar Institute Of Engineering And Technology,44.99454427641135,1,0,72.85015056640574
Aarsh Mahavidyalaya,44.998557636112295,1,2,52.934630457155386
Sanketika Vidya Parishad Engineering College,45.00756068533404,1,0,60.96943035414358
Mam School Of Engineering,45.02092146644598,1,2,61.70042712223394
Kakatiya University,45.08704378850904,1,0,67.22553537279697
Kempegowda Memorial Polytechnic,45.08833221551255,1,0,51.5820166573623
Parthivi College Of Engineering And Management,45.10545515377968,1,0,76.27409366530546
Cochin University Of Science And Technology,45.108248336047,1,0,74.99441024036668
Kumaran Institute Of Technology,45.11672147889068,1,0,63.466634954811255
Sant Gajanan Maharaj College Of Engineering,45.12062618749195,1,0,44.85075358552402
Manakula Vinayagar Institute Of Technology,45.12334469744787,1,1,57.48744317033618
Ranchi University,45.12512302502859,1,1,50.30715371607265
Abhay Memorial Trust Group Of Institutions,45.12638935750474,1,0,78.80100415194885
College Of Engineering Science And Technology,45.13246364210363,1,0,58.05743490976198
Karmaveer Bhaurao Patil College Of Engineering,45.137028702327214,1,2,60.89573460945613
Kcc Institute Of Technology And Management,45.14136687972776,1,0,75.0128300530602
State University Of Performing And Visual Arts,45.15546367745938,1,0,75.79662715992828
Mg Polytechnic,45.1592341240758,1,0,51.48750975528641
Fabtech Technical Campus,45.16402839689512,1,1,68.35611673010385
Rkdf College Of Technology,45.166576916586166,1,0,58.27110841110033
Mahaveer Institute Of Engineering And Technology,45.167278394993886,1,0,43.03163358317762
Pathankot Polytechnic College,45.16883866111354,1,0,76.21067308324653
Suyash Institute Of Information Technology,45.184847137859,1,0,46.09065729905375
Baldwin Polytechnic,45.20657164296257,1,0,66.86806517102501
Chendu College Of Engineering And Technology,45.22207788716455,1,0,65.51218241594327
Rk Polytechnic College,45.233280833044326,1,0,66.3325060855251
Bhutta College Of Engineering And Technology,45.24607050033822,1,0,72.6932639465064
Scm Institute Of Engineering And Technology,45.25648654286029,1,0,48.42376319621516
Indira Institute Of Technology And Sciences,45.257716108020816,1,0,59.01232908333611
Sp Memorial Institute Technology,45.25852049660886,1,0,78.62577138804181
Dr Mahalingam College Of Engineering And Technology,45.26535893849146,1,0,55.62021555620223
St Wilfred'S Institute Of Technology,45.30396278087984,1,1,56.94569385314367
Mjr College Of Engineering And Technology,45.30480416666119,1,0,42.65001794049429
Arni University,45.3157089732731,1,0,64.52449478527998
Kamaraj College Of Engineering And Technology,45.3180572485982,1,0,57.22143818577953
Dkte Society'S Textile And Engineering Institute,45.32426263960594,1,2,61.3271319042131
Hke Society'S Sln College Of Engineering,45.32705768217754,1,0,61.40925924763716
Sahyadri Polytechnic,45.327621405728,1,0,66.88718846129908
Mm Engineering College,45.34323532438026,1,0,72.05030455654148
Hsm Polytechnic,45.3440249045727,1,0,47.91026430756461
Kashi Nath Institute Of Technology,45.35260475721083,1,1,65.71564890892722
Sacs Mavmm Engineering College,45.353787766675865,1,2,74.50269044408228
Shivajirao S Jondhle Polytechnic,45.377181534648905,1,2,51.19753122192453
Ksr Institute For Engineering And Technology,45.3970899938174,1,0,79.92618453990713
Dr Panjabrao Deshmukh Polytechnic,45.402740575910656,1,1,76.67298964127336
Shivani College Of Engineering And Technology,45.4092046180655,1,2,53.667611610595536
Aligarh College Of Engineering And Technology,45.4104486398929,1,0,44.81385788199821
Abu Road Polytechnic College,45.42066152963012,1,2,46.531319981178704
Baddi University Of Emerging Sciences And Technology,45.42112763271607,1,0,69.2442615909713
Lbs Institute Of Technology For Women,45.42865412219695,1,0,68.84078131224274
Sipna College Of Engineering And Technology,45.43496764065855,1,0,68.99550631840064
Ashoka Institute Of Technology And Management,45.43888066957226,1,0,73.74958605459443
Infant Jesus College Of Engineering,45.45258086942432,1,0,68.69047427980352
Saraswati Institute Of Engineering And Technology,45.47896554013843,1,0,53.12140405805755
Puranmal Lahoti Government Polytechnic,45.4869605823504,1,2,51.70134210269703
Rao Jai Ram Polytechnic,45.50886107281315,1,0,50.19879374321377
Muthoot Institute Of Technology And Science,45.51171555403436,1,2,49.88708040602421
